ts,machine_id,line,temp_c,vibration_mm_s,pressure_bar,throughput_units,status
2024-06-07 16:11:56,M022,LINE_2,66.02,3.135,6.65,94.0,ok
2024-06-07 16:11:57,M012,LINE_4,62.51,2.618,6.48,107.0,ok
2024-06-07 16:12:17,M016,LINE_4,57.96,3.476,7.25,91.0,ok
2024-06-07 16:12:20,M023,LINE_3,62.84,1.654,6.72,118.0,ok
2024-06-07 16:12:20,M015,LINE_3,59.26,4.42,6.38,85.0,warn
2024-06-07 16:12:30,M013,LINE_1,77.3,0.598,7.35,88.0,ok
2024-06-07 16:13:01,M023,LINE_3,72.32,1.408,6.3,90.0,ok
2024-06-07 16:13:02,M015,LINE_3,66.66,2.894,5.45,112.0,ok
2024-06-07 16:13:05,M013,LINE_1,55.63,3.731,7.08,103.0,warn
2024-06-07 16:13:09,M015,LINE_3,60.37,3.377,6.03,86.0,ok
2024-06-07 16:13:14,M002,LINE_2,74.79,3.147,5.67,92.0,ok
2024-06-07 16:13:15,M021,LINE_1,62.55,2.02,5.1,95.0,ok
2024-06-07 16:13:17,M013,LINE_1,64.04,1.565,6.02,75.0,ok
2024-06-07 16:13:28,M016,LINE_4,67.49,2.231,6.08,117.0,ok
2024-06-07 16:13:35,M004,LINE_4,73.33,3.258,5.33,96.0,ok
2024-06-07 16:13:36,M004,LINE_4,83.9,5.42,6.08,108.0,fault
2024-06-07 16:13:46,M021,LINE_1,78.33,2.712,5.57,114.0,ok
2024-06-07 16:14:01,M007,LINE_3,59.61,1.722,5.54,78.0,ok
2024-06-07 16:14:27,M012,LINE_4,70.57,2.326,5.61,68.0,ok
2024-06-07 16:14:29,M006,LINE_2,72.29,4.123,5.32,105.0,warn
2024-06-07 16:14:40,M017,LINE_1,70.63,2.004,5.68,76.0,ok
2024-06-07 16:14:45,M024,LINE_4,49.9,3.12,7.53,95.0,ok
2024-06-07 16:14:47,M004,LINE_4,74.79,2.884,5.86,96.0,ok
2024-06-07 16:14:50,M018,LINE_2,82.17,4.365,4.82,101.0,warn
2024-06-07 16:14:50,M016,LINE_4,69.0,1.615,6.2,116.0,ok
2024-06-07 16:15:06,M011,LINE_3,66.3,3.216,6.71,67.0,ok
2024-06-07 16:15:12,M024,LINE_4,75.74,1.146,5.44,74.0,ok
2024-06-07 16:15:15,M019,LINE_3,63.07,2.436,6.14,77.0,ok
2024-06-07 16:15:17,M015,LINE_3,58.72,1.174,5.31,105.0,ok
2024-06-07 16:15:21,M002,LINE_2,52.82,2.578,5.27,62.0,ok
2024-06-07 16:15:24,M017,LINE_1,38.5,0.417,7.61,107.0,ok
2024-06-07 16:15:38,M023,LINE_3,52.75,0.317,6.25,121.0,ok
2024-06-07 16:16:07,M011,LINE_3,61.44,4.624,4.77,86.0,fault
2024-06-07 16:16:08,M024,LINE_4,73.52,2.38,5.16,88.0,ok
2024-06-07 16:16:12,M003,LINE_3,61.44,3.79,6.22,94.0,warn
2024-06-07 16:16:17,M011,LINE_3,63.3,4.08,5.39,62.0,warn
2024-06-07 16:16:21,M019,LINE_3,76.29,2.715,6.33,113.0,ok
2024-06-07 16:16:31,M016,LINE_4,49.17,0.758,4.56,69.0,ok
2024-06-07 16:16:37,M018,LINE_2,71.11,2.304,5.47,63.0,ok
2024-06-07 16:17:02,M006,LINE_2,72.07,3.341,6.87,104.0,ok
2024-06-07 16:17:07,M021,LINE_1,64.25,2.294,5.62,72.0,ok
2024-06-07 16:17:16,M020,LINE_4,61.9,2.749,5.5,95.0,ok
2024-06-07 16:17:24,M015,LINE_3,52.24,2.861,7.12,123.0,ok
2024-06-07 16:17:33,M011,LINE_3,65.15,1.32,5.47,116.0,ok
2024-06-07 16:17:44,M004,LINE_4,75.44,2.868,5.72,127.0,ok
2024-06-07 16:17:45,M016,LINE_4,55.2,2.104,5.58,111.0,ok
2024-06-07 16:17:45,M016,LINE_4,59.09,1.934,6.62,103.0,ok
2024-06-07 16:17:46,M006,LINE_2,90.4,4.996,5.67,114.0,fault
2024-06-07 16:17:49,M018,LINE_2,75.16,2.889,6.62,85.0,ok
2024-06-07 16:17:56,M009,LINE_1,83.88,2.797,6.46,88.0,ok
2024-06-07 16:18:00,M016,LINE_4,65.87,2.333,6.22,79.0,ok
2024-06-07 16:18:05,M015,LINE_3,59.07,2.846,6.44,83.0,ok
2024-06-07 16:18:06,M001,LINE_1,58.62,1.554,6.92,91.0,ok
2024-06-07 16:18:11,M012,LINE_4,71.54,2.702,7.12,101.0,ok
2024-06-07 16:18:23,M002,LINE_2,70.61,3.894,5.32,71.0,warn
2024-06-07 16:18:31,M002,LINE_2,57.35,1.139,6.79,66.0,ok
2024-06-07 16:18:39,M003,LINE_3,61.44,2.281,5.51,92.0,ok
2024-06-07 16:18:47,M020,LINE_4,63.77,2.637,7.13,103.0,ok
2024-06-07 16:19:00,M018,LINE_2,64.74,4.852,6.67,48.0,fault
2024-06-07 16:19:06,M011,LINE_3,58.07,2.581,5.64,84.0,ok
2024-06-07 16:19:10,M005,LINE_1,58.94,3.261,5.39,108.0,ok
2024-06-07 16:19:11,M003,LINE_3,66.66,0.813,5.74,111.0,ok
2024-06-07 16:19:14,M018,LINE_2,68.19,3.924,6.01,83.0,warn
2024-06-07 16:19:17,M023,LINE_3,68.7,1.561,5.78,90.0,ok
2024-06-07 16:19:20,M008,LINE_4,68.75,4.427,5.96,105.0,warn
2024-06-07 16:19:24,M003,LINE_3,66.65,2.966,6.14,108.0,ok
2024-06-07 16:19:46,M005,LINE_1,63.98,1.594,6.5,96.0,ok
2024-06-07 16:19:59,M023,LINE_3,67.16,1.695,6.91,125.0,ok
2024-06-07 16:20:02,M023,LINE_3,63.82,1.483,5.93,72.0,ok
2024-06-07 16:20:06,M017,LINE_1,57.84,1.973,7.02,95.0,ok
2024-06-07 16:20:09,M012,LINE_4,74.56,2.143,5.58,117.0,ok
2024-06-07 16:20:10,M020,LINE_4,60.31,0.991,6.31,102.0,ok
2024-06-07 16:20:14,M021,LINE_1,76.89,4.937,4.99,99.0,fault
2024-06-07 16:20:20,M013,LINE_1,58.32,1.098,7.67,99.0,ok
2024-06-07 16:20:21,M013,LINE_1,60.71,0.656,6.16,79.0,ok
2024-06-07 16:20:29,M020,LINE_4,61.58,2.132,6.35,53.0,ok
2024-06-07 16:20:30,M005,LINE_1,64.09,3.087,5.24,113.0,ok
2024-06-07 16:20:31,M011,LINE_3,78.15,2.959,6.27,113.0,ok
2024-06-07 16:20:39,M012,LINE_4,78.06,3.427,5.32,106.0,ok
2024-06-07 16:20:42,M015,LINE_3,72.85,2.529,5.87,94.0,ok
2024-06-07 16:20:47,M024,LINE_4,60.75,2.142,6.35,80.0,ok
2024-06-07 16:20:51,M007,LINE_3,64.94,3.116,5.57,98.0,ok
2024-06-07 16:21:00,M005,LINE_1,56.36,3.418,6.32,52.0,ok
2024-06-07 16:21:03,M008,LINE_4,72.49,4.203,5.97,89.0,warn
2024-06-07 16:21:12,M018,LINE_2,64.97,4.394,6.71,90.0,warn
2024-06-07 16:21:17,M022,LINE_2,70.46,2.309,5.12,123.0,ok
2024-06-07 16:21:18,M019,LINE_3,63.94,2.707,6.05,120.0,ok
2024-06-07 16:21:26,M001,LINE_1,53.95,1.599,6.33,90.0,ok
2024-06-07 16:21:27,M005,LINE_1,65.1,2.495,6.05,98.0,ok
2024-06-07 16:21:28,M008,LINE_4,75.01,2.143,7.25,103.0,ok
2024-06-07 16:21:31,M012,LINE_4,65.62,3.452,6.2,84.0,ok
2024-06-07 16:21:49,M022,LINE_2,71.07,3.913,6.14,80.0,warn
2024-06-07 16:21:59,M006,LINE_2,73.85,3.466,5.1,64.0,ok
2024-06-07 16:22:01,M002,LINE_2,55.46,1.114,6.13,53.0,ok
2024-06-07 16:22:05,M001,LINE_1,50.07,0.746,6.77,93.0,ok
2024-06-07 16:22:07,M019,LINE_3,50.43,2.901,6.99,87.0,ok
2024-06-07 16:22:13,M020,LINE_4,64.13,2.355,5.53,58.0,ok
2024-06-07 16:22:13,M011,LINE_3,61.67,1.397,6.5,122.0,ok
2024-06-07 16:22:20,M012,LINE_4,51.72,2.427,4.46,113.0,ok
2024-06-07 16:22:20,M012,LINE_4,60.36,1.728,6.08,105.0,ok
2024-06-07 16:22:24,M009,LINE_1,65.54,2.645,6.3,93.0,ok
2024-06-07 16:22:27,M019,LINE_3,62.98,2.839,6.12,122.0,ok
2024-06-07 16:22:34,M019,LINE_3,57.15,1.357,5.4,94.0,ok
2024-06-07 16:22:36,M014,LINE_2,60.47,2.813,7.11,126.0,ok
2024-06-07 16:22:38,M016,LINE_4,76.77,3.113,5.78,89.0,ok
2024-06-07 16:22:40,M022,LINE_2,70.15,2.518,6.42,107.0,ok
2024-06-07 16:22:43,M024,LINE_4,73.35,4.513,5.86,99.0,fault
2024-06-07 16:22:46,M019,LINE_3,52.74,2.802,5.34,127.0,ok
2024-06-07 16:22:48,M020,LINE_4,63.74,1.561,4.8,56.0,ok
2024-06-07 16:22:52,M005,LINE_1,70.99,3.95,7.71,82.0,warn
2024-06-07 16:23:15,M011,LINE_3,79.43,3.481,5.26,96.0,ok
2024-06-07 16:23:17,M002,LINE_2,65.27,2.439,5.82,62.0,ok
2024-06-07 16:23:18,M015,LINE_3,67.35,1.456,6.42,95.0,ok
2024-06-07 16:23:23,M006,LINE_2,77.56,3.951,5.88,106.0,warn
2024-06-07 16:23:23,M018,LINE_2,75.94,2.689,5.83,103.0,ok
2024-06-07 16:23:36,M020,LINE_4,59.89,2.284,5.5,100.0,ok
2024-06-07 16:23:39,M008,LINE_4,83.83,3.82,6.56,90.0,warn
2024-06-07 16:23:41,M023,LINE_3,68.63,2.913,5.11,96.0,ok
2024-06-07 16:23:45,M010,LINE_2,56.21,3.358,7.04,106.0,ok
2024-06-07 16:23:46,M015,LINE_3,55.34,2.753,6.41,107.0,ok
2024-06-07 16:23:50,M024,LINE_4,71.48,1.08,5.37,103.0,ok
2024-06-07 16:23:52,M013,LINE_1,61.74,2.311,5.62,92.0,ok
2024-06-07 16:23:53,M005,LINE_1,60.23,2.334,6.67,74.0,ok
2024-06-07 16:23:55,M020,LINE_4,58.42,1.439,6.6,70.0,ok
2024-06-07 16:24:12,M011,LINE_3,73.25,2.472,5.43,88.0,ok
2024-06-07 16:24:15,M016,LINE_4,59.81,1.837,6.59,84.0,ok
2024-06-07 16:24:21,M024,LINE_4,63.95,4.063,6.52,97.0,warn
2024-06-07 16:24:22,M004,LINE_4,77.74,2.417,5.99,70.0,ok
2024-06-07 16:24:23,M009,LINE_1,71.36,2.249,6.01,107.0,ok
2024-06-07 16:24:29,M001,LINE_1,48.54,2.139,5.02,78.0,ok
2024-06-07 16:24:30,M020,LINE_4,50.87,1.849,5.09,88.0,ok
2024-06-07 16:24:35,M015,LINE_3,66.9,1.897,6.06,109.0,ok
2024-06-07 16:24:42,M022,LINE_2,60.7,2.919,6.39,49.0,ok
2024-06-07 16:24:51,M009,LINE_1,66.7,3.715,5.66,65.0,warn
2024-06-07 16:24:51,M021,LINE_1,68.8,2.383,6.42,92.0,ok
2024-06-07 16:24:53,M020,LINE_4,55.78,2.159,5.83,93.0,ok
2024-06-07 16:24:57,M019,LINE_3,56.21,2.507,5.57,68.0,ok
2024-06-07 16:24:58,M007,LINE_3,69.33,2.851,6.63,111.0,ok
2024-06-07 16:25:03,M018,LINE_2,75.15,3.487,6.38,69.0,ok
2024-06-07 16:25:10,M022,LINE_2,61.64,3.013,7.28,76.0,ok
2024-06-07 16:25:12,M020,LINE_4,65.67,0.539,5.72,116.0,ok
2024-06-07 16:25:18,M009,LINE_1,60.07,3.011,6.0,98.0,ok
2024-06-07 16:25:30,M003,LINE_3,54.6,3.693,6.18,79.0,warn
2024-06-07 16:25:30,M013,LINE_1,66.39,2.132,6.38,89.0,ok
2024-06-07 16:25:37,M005,LINE_1,59.46,3.545,4.85,102.0,warn
2024-06-07 16:25:42,M010,LINE_2,71.14,3.152,6.64,61.0,ok
2024-06-07 16:25:42,M010,LINE_2,63.51,2.453,6.14,110.0,ok
2024-06-07 16:25:49,M001,LINE_1,48.95,1.84,6.26,111.0,ok
2024-06-07 16:25:52,M011,LINE_3,78.71,2.209,5.49,92.0,ok
2024-06-07 16:26:03,M024,LINE_4,60.36,2.515,5.83,93.0,ok
2024-06-07 16:26:05,M012,LINE_4,68.95,1.533,5.84,80.0,ok
2024-06-07 16:26:09,M018,LINE_2,63.62,2.338,5.33,67.0,ok
2024-06-07 16:26:10,M003,LINE_3,66.37,2.606,5.59,99.0,ok
2024-06-07 16:26:14,M001,LINE_1,48.49,1.097,5.96,122.0,ok
2024-06-07 16:26:16,M020,LINE_4,56.12,1.76,5.13,78.0,ok
2024-06-07 16:26:19,M001,LINE_1,53.44,2.099,5.86,50.0,ok
2024-06-07 16:26:21,M024,LINE_4,69.42,2.638,5.71,90.0,ok
2024-06-07 16:26:25,M014,LINE_2,60.79,1.339,5.91,90.0,ok
2024-06-07 16:26:26,M021,LINE_1,69.52,2.263,4.71,64.0,ok
2024-06-07 16:26:29,M021,LINE_1,58.73,3.214,6.84,100.0,ok
2024-06-07 16:26:40,M003,LINE_3,68.0,1.721,4.99,96.0,ok
2024-06-07 16:26:47,M018,LINE_2,76.67,2.892,5.81,79.0,ok
2024-06-07 16:26:53,M012,LINE_4,69.49,2.35,6.01,70.0,ok
2024-06-07 16:26:55,M017,LINE_1,46.07,1.046,6.15,111.0,ok
2024-06-07 16:27:09,M014,LINE_2,60.46,2.379,5.77,72.0,ok
2024-06-07 16:27:21,M013,LINE_1,68.89,4.149,5.23,128.0,warn
2024-06-07 16:27:23,M010,LINE_2,69.52,3.51,6.03,85.0,warn
2024-06-07 16:27:31,M005,LINE_1,70.46,2.872,6.13,48.0,ok
2024-06-07 16:27:43,M003,LINE_3,68.17,3.296,5.46,68.0,ok
2024-06-07 16:27:45,M023,LINE_3,72.01,3.525,4.61,64.0,warn
2024-06-07 16:27:49,M012,LINE_4,50.16,1.741,6.13,101.0,ok
2024-06-07 16:27:55,M008,LINE_4,63.64,2.909,5.84,116.0,ok
2024-06-07 16:27:56,M004,LINE_4,77.3,5.263,5.83,111.0,fault
2024-06-07 16:28:02,M012,LINE_4,68.16,2.111,8.04,113.0,ok
2024-06-07 16:28:03,M022,LINE_2,54.95,3.733,6.26,99.0,warn
2024-06-07 16:28:09,M010,LINE_2,57.14,2.714,6.68,70.0,ok
2024-06-07 16:28:20,M007,LINE_3,69.27,0.123,6.68,86.0,ok
2024-06-07 16:28:25,M014,LINE_2,51.18,2.267,7.05,90.0,ok
2024-06-07 16:28:26,M007,LINE_3,62.29,3.536,4.79,93.0,warn
2024-06-07 16:28:31,M008,LINE_4,72.1,3.23,6.5,82.0,ok
2024-06-07 16:28:49,M002,LINE_2,65.61,2.706,6.03,106.0,ok
2024-06-07 16:28:51,M001,LINE_1,43.0,1.443,6.72,130.0,ok
2024-06-07 16:28:52,M023,LINE_3,76.36,0.747,6.56,98.0,ok
2024-06-07 16:28:59,M012,LINE_4,62.43,2.679,6.21,100.0,ok
2024-06-07 16:29:07,M017,LINE_1,53.17,1.8,7.61,75.0,ok
2024-06-07 16:29:10,M014,LINE_2,65.29,2.669,6.01,95.0,ok
2024-06-07 16:29:12,M022,LINE_2,55.58,0.835,6.33,82.0,ok
2024-06-07 16:29:21,M001,LINE_1,54.31,0.68,6.66,118.0,ok
2024-06-07 16:29:40,M014,LINE_2,63.76,0.697,5.47,108.0,ok
2024-06-07 16:29:45,M003,LINE_3,60.48,1.734,5.34,112.0,ok
2024-06-07 16:30:01,M005,LINE_1,76.14,3.713,5.94,82.0,warn
2024-06-07 16:30:06,M006,LINE_2,56.41,4.09,6.34,71.0,warn
2024-06-07 16:30:08,M015,LINE_3,67.65,2.736,6.74,98.0,ok
2024-06-07 16:30:10,M023,LINE_3,52.64,3.889,6.66,121.0,warn
2024-06-07 16:30:14,M019,LINE_3,51.23,3.009,5.63,119.0,ok
2024-06-07 16:30:18,M014,LINE_2,56.46,1.091,5.51,84.0,ok
2024-06-07 16:30:21,M023,LINE_3,65.66,4.207,5.31,92.0,warn
2024-06-07 16:30:22,M016,LINE_4,63.59,1.629,6.45,117.0,ok
2024-06-07 16:30:23,M024,LINE_4,74.0,2.357,6.38,55.0,ok
2024-06-07 16:30:25,M003,LINE_3,48.81,2.803,4.71,122.0,ok
2024-06-07 16:30:31,M006,LINE_2,66.68,3.009,5.07,84.0,ok
2024-06-07 16:30:39,M018,LINE_2,65.96,3.616,5.65,69.0,warn
2024-06-07 16:30:41,M005,LINE_1,59.36,1.968,5.21,67.0,ok
2024-06-07 16:30:46,M016,LINE_4,67.99,1.83,5.68,97.0,ok
2024-06-07 16:30:47,M017,LINE_1,45.65,0.296,6.3,57.0,ok
2024-06-07 16:30:50,M010,LINE_2,78.36,3.267,6.14,101.0,ok
2024-06-07 16:30:52,M014,LINE_2,66.11,2.168,6.8,55.0,ok
2024-06-07 16:30:57,M017,LINE_1,52.04,1.134,5.98,140.0,ok
2024-06-07 16:31:08,M014,LINE_2,44.27,0.192,6.26,90.0,ok
2024-06-07 16:31:11,M005,LINE_1,74.15,2.438,4.78,75.0,ok
2024-06-07 16:31:14,M006,LINE_2,81.14,4.144,5.71,117.0,warn
2024-06-07 16:31:31,M018,LINE_2,70.39,3.569,5.42,68.0,warn
2024-06-07 16:31:31,M017,LINE_1,52.93,1.334,6.93,108.0,ok
2024-06-07 16:31:36,M017,LINE_1,53.28,1.038,6.73,93.0,ok
2024-06-07 16:31:38,M023,LINE_3,61.61,3.54,5.99,88.0,warn
2024-06-07 16:31:40,M006,LINE_2,78.87,3.863,5.12,54.0,warn
2024-06-07 16:31:47,M003,LINE_3,58.95,2.852,5.9,65.0,ok
2024-06-07 16:31:55,M016,LINE_4,59.27,1.52,6.04,85.0,ok
2024-06-07 16:32:00,M008,LINE_4,71.14,1.47,6.51,90.0,ok
2024-06-07 16:32:06,M012,LINE_4,56.18,2.294,5.99,111.0,ok
2024-06-07 16:32:08,M024,LINE_4,65.14,2.989,6.36,103.0,ok
2024-06-07 16:32:19,M005,LINE_1,73.57,1.224,5.07,96.0,ok
2024-06-07 16:32:22,M021,LINE_1,65.49,2.8,5.56,103.0,ok
2024-06-07 16:32:27,M022,LINE_2,64.69,2.261,5.79,105.0,ok
2024-06-07 16:32:31,M009,LINE_1,69.21,2.579,6.2,106.0,ok
2024-06-07 16:32:31,M020,LINE_4,60.03,2.066,7.18,74.0,ok
2024-06-07 16:32:32,M017,LINE_1,55.54,2.302,5.45,67.0,ok
2024-06-07 16:32:37,M013,LINE_1,65.56,3.086,6.44,102.0,ok
2024-06-07 16:32:42,M020,LINE_4,73.07,2.945,5.07,111.0,ok
2024-06-07 16:32:43,M002,LINE_2,53.42,2.582,5.18,93.0,ok
2024-06-07 16:32:52,M013,LINE_1,53.96,2.685,5.47,110.0,ok
2024-06-07 16:32:56,M017,LINE_1,46.7,1.002,6.13,95.0,ok
2024-06-07 16:32:57,M022,LINE_2,70.09,3.631,7.24,126.0,warn
2024-06-07 16:33:03,M015,LINE_3,72.93,1.634,5.4,106.0,ok
2024-06-07 16:33:13,M016,LINE_4,65.21,2.97,5.86,113.0,ok
2024-06-07 16:33:13,M020,LINE_4,48.24,0.75,5.68,98.0,ok
2024-06-07 16:33:21,M014,LINE_2,62.72,2.777,5.81,103.0,ok
2024-06-07 16:33:23,M007,LINE_3,74.06,2.217,5.5,104.0,ok
2024-06-07 16:33:29,M019,LINE_3,63.96,1.794,5.54,97.0,ok
2024-06-07 16:33:29,M017,LINE_1,53.03,0.249,7.04,119.0,ok
2024-06-07 16:33:31,M022,LINE_2,70.26,2.695,6.33,93.0,ok
2024-06-07 16:33:31,M018,LINE_2,63.51,3.969,7.06,86.0,warn
2024-06-07 16:33:33,M007,LINE_3,68.75,3.887,5.78,130.0,warn
2024-06-07 16:33:37,M012,LINE_4,60.42,0.856,5.26,69.0,ok
2024-06-07 16:33:38,M014,LINE_2,62.04,1.682,7.31,69.0,ok
2024-06-07 16:33:46,M013,LINE_1,70.03,2.228,7.19,81.0,ok
2024-06-07 16:33:50,M016,LINE_4,66.22,2.349,5.56,99.0,ok
2024-06-07 16:33:50,M012,LINE_4,66.83,1.632,5.43,99.0,ok
2024-06-07 16:33:50,M004,LINE_4,67.46,4.276,6.8,89.0,warn
2024-06-07 16:33:55,M012,LINE_4,54.22,2.891,6.24,48.0,ok
2024-06-07 16:33:58,M002,LINE_2,56.74,1.939,5.64,111.0,ok
2024-06-07 16:34:01,M016,LINE_4,67.47,1.24,6.37,116.0,ok
2024-06-07 16:34:02,M018,LINE_2,66.09,4.128,5.46,92.0,warn
2024-06-07 16:34:08,M009,LINE_1,58.29,4.132,5.52,70.0,warn
2024-06-07 16:34:12,M004,LINE_4,71.55,4.94,5.47,87.0,fault
2024-06-07 16:34:14,M006,LINE_2,76.43,2.493,5.81,119.0,ok
2024-06-07 16:34:16,M001,LINE_1,56.07,0.935,7.05,84.0,ok
2024-06-07 16:34:22,M010,LINE_2,65.44,3.91,5.31,117.0,warn
2024-06-07 16:34:24,M001,LINE_1,45.92,0.0,7.85,119.0,ok
2024-06-07 16:34:29,M019,LINE_3,72.03,3.314,6.31,100.0,ok
2024-06-07 16:34:30,M007,LINE_3,56.27,2.733,5.43,91.0,ok
2024-06-07 16:34:36,M021,LINE_1,80.11,2.387,7.21,97.0,ok
2024-06-07 16:34:41,M003,LINE_3,66.41,2.809,6.53,94.0,ok
2024-06-07 16:34:41,M009,LINE_1,64.92,2.452,5.48,76.0,ok
2024-06-07 16:34:44,M008,LINE_4,66.89,3.804,4.12,80.0,warn
2024-06-07 16:34:44,M014,LINE_2,61.02,2.794,5.79,93.0,ok
2024-06-07 16:34:44,M020,LINE_4,59.68,0.981,6.25,79.0,ok
2024-06-07 16:34:47,M011,LINE_3,68.6,2.654,5.33,103.0,ok
2024-06-07 16:34:48,M007,LINE_3,76.03,2.536,4.86,129.0,ok
2024-06-07 16:34:49,M016,LINE_4,70.87,2.144,6.88,116.0,ok
2024-06-07 16:34:54,M003,LINE_3,55.18,3.645,5.98,100.0,warn
2024-06-07 16:35:04,M009,LINE_1,71.99,3.289,6.25,88.0,ok
2024-06-07 16:35:05,M023,LINE_3,73.5,2.295,6.75,96.0,ok
2024-06-07 16:35:19,M012,LINE_4,61.83,2.449,5.3,85.0,ok
2024-06-07 16:35:22,M008,LINE_4,75.66,4.017,6.02,86.0,warn
2024-06-07 16:35:28,M014,LINE_2,50.12,0.915,6.71,104.0,ok
2024-06-07 16:35:28,M022,LINE_2,66.54,2.061,6.41,79.0,ok
2024-06-07 16:35:29,M011,LINE_3,66.98,4.399,6.38,84.0,warn
2024-06-07 16:35:32,M019,LINE_3,60.91,1.094,6.2,123.0,ok
2024-06-07 16:35:32,M017,LINE_1,49.87,1.6,6.74,128.0,ok
2024-06-07 16:35:37,M017,LINE_1,51.94,1.1,5.86,99.0,ok
2024-06-07 16:35:40,M007,LINE_3,73.7,3.203,6.24,87.0,ok
2024-06-07 16:35:44,M024,LINE_4,53.87,3.194,5.31,71.0,ok
2024-06-07 16:35:52,M020,LINE_4,44.23,2.733,5.47,123.0,ok
2024-06-07 16:35:58,M015,LINE_3,57.37,2.48,4.88,54.0,ok
2024-06-07 16:36:01,M022,LINE_2,70.25,3.876,6.34,89.0,warn
2024-06-07 16:36:03,M013,LINE_1,67.16,2.736,6.75,64.0,ok
2024-06-07 16:36:08,M023,LINE_3,65.72,1.989,6.79,68.0,ok
2024-06-07 16:36:17,M003,LINE_3,70.36,4.138,6.01,85.0,warn
2024-06-07 16:36:32,M009,LINE_1,72.87,2.639,6.9,109.0,ok
2024-06-07 16:36:39,M016,LINE_4,60.1,1.665,5.73,85.0,ok
2024-06-07 16:36:46,M005,LINE_1,81.27,2.502,4.94,111.0,ok
2024-06-07 16:36:53,M009,LINE_1,65.45,3.387,6.49,91.0,ok
2024-06-07 16:36:55,M002,LINE_2,62.7,3.363,6.21,105.0,ok
2024-06-07 16:36:56,M002,LINE_2,57.77,1.71,6.13,100.0,ok
2024-06-07 16:37:03,M022,LINE_2,68.91,2.355,5.47,81.0,ok
2024-06-07 16:37:07,M022,LINE_2,66.32,1.249,6.39,76.0,ok
2024-06-07 16:37:22,M010,LINE_2,73.28,2.597,5.74,97.0,ok
2024-06-07 16:37:31,M006,LINE_2,75.71,2.09,4.91,87.0,ok
2024-06-07 16:37:35,M023,LINE_3,66.68,3.002,6.94,103.0,ok
2024-06-07 16:37:42,M021,LINE_1,66.73,3.088,6.63,93.0,ok
2024-06-07 16:37:50,M015,LINE_3,66.27,3.444,5.92,96.0,ok
2024-06-07 16:37:59,M004,LINE_4,69.87,4.429,5.91,63.0,warn
2024-06-07 16:38:01,M024,LINE_4,68.15,1.617,5.35,92.0,ok
2024-06-07 16:38:04,M001,LINE_1,50.33,2.2,4.56,84.0,ok
2024-06-07 16:38:13,M004,LINE_4,65.59,4.081,6.09,107.0,warn
2024-06-07 16:38:17,M023,LINE_3,56.09,2.863,5.97,145.0,ok
2024-06-07 16:38:20,M021,LINE_1,78.63,0.695,4.8,86.0,ok
2024-06-07 16:38:32,M015,LINE_3,70.66,2.258,6.48,116.0,ok
2024-06-07 16:38:35,M008,LINE_4,71.86,3.396,5.47,94.0,ok
2024-06-07 16:38:35,M017,LINE_1,54.24,1.781,5.34,63.0,ok
2024-06-07 16:38:36,M012,LINE_4,64.0,2.298,6.81,109.0,ok
2024-06-07 16:38:41,M002,LINE_2,59.51,3.165,5.88,58.0,ok
2024-06-07 16:38:42,M004,LINE_4,73.06,4.314,5.19,80.0,warn
2024-06-07 16:38:46,M008,LINE_4,85.12,2.882,6.56,96.0,ok
2024-06-07 16:38:51,M022,LINE_2,65.56,2.493,5.3,68.0,ok
2024-06-07 16:39:05,M020,LINE_4,53.18,2.828,5.11,119.0,ok
2024-06-07 16:39:11,M003,LINE_3,65.15,3.261,5.67,104.0,ok
2024-06-07 16:39:14,M013,LINE_1,65.44,3.041,5.7,104.0,ok
2024-06-07 16:39:18,M012,LINE_4,66.04,1.824,6.24,129.0,ok
2024-06-07 16:39:33,M019,LINE_3,63.77,1.982,6.47,107.0,ok
2024-06-07 16:39:49,M004,LINE_4,67.5,2.889,6.1,95.0,ok
2024-06-07 16:39:50,M011,LINE_3,70.5,4.076,6.62,79.0,warn
2024-06-07 16:39:54,M017,LINE_1,58.39,1.47,6.88,106.0,ok
2024-06-07 16:39:54,M019,LINE_3,60.01,0.466,6.09,91.0,ok
2024-06-07 16:40:00,M018,LINE_2,66.56,3.054,6.5,119.0,ok
2024-06-07 16:40:01,M017,LINE_1,60.04,0.0,5.13,100.0,ok
2024-06-07 16:40:07,M005,LINE_1,60.33,3.562,6.42,74.0,warn
2024-06-07 16:40:15,M022,LINE_2,59.65,3.165,5.25,60.0,ok
2024-06-07 16:40:18,M009,LINE_1,60.59,3.032,6.98,116.0,ok
2024-06-07 16:40:21,M017,LINE_1,55.1,0.975,6.09,68.0,ok
2024-06-07 16:40:27,M019,LINE_3,74.5,2.215,6.16,153.0,ok
2024-06-07 16:40:29,M015,LINE_3,53.98,2.036,4.9,101.0,ok
2024-06-07 16:40:32,M023,LINE_3,63.04,3.265,4.75,79.0,ok
2024-06-07 16:40:39,M008,LINE_4,68.54,4.275,7.34,93.0,warn
2024-06-07 16:40:40,M013,LINE_1,71.42,2.885,6.37,107.0,ok
2024-06-07 16:40:41,M004,LINE_4,75.01,2.623,7.12,83.0,ok
2024-06-07 16:41:02,M002,LINE_2,66.63,2.062,5.42,85.0,ok
2024-06-07 16:41:13,M017,LINE_1,63.82,0.589,6.03,59.0,ok
2024-06-07 16:41:16,M018,LINE_2,73.91,3.342,5.07,65.0,ok
