customer_id,signup_date,gender,senior_citizen,partner,dependents,state,tenure_months,contract,payment_method,paperless_billing,internet_service,online_security,tech_support,monthly_charges,total_charges,churn
TEL01536,2022-02-11,Female,0,No,No,West Bengal,29,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,78.14,2266.06,No
TEL01537,2021-12-13,Female,0,No,No,West Bengal,31,One year,Mailed check,No,Fiber optic,No,Yes,80.47,2494.57,No
TEL01538,2019-12-24,Male,0,Yes,Yes,Gujarat,55,month-to-month ,Electronic check,No,DSL,Yes,No,45.78,2517.9,Yes
TEL01539,2019-04-28,Female,0,No,No,Gujarat,63,Two year,Bank transfer,No,DSL,Yes,No,30.6,1927.8,No
TEL01540,2022-02-11,Male,0,No,Yes,Maharashtra,29,One year,Credit card,No,Fiber optic,No,Yes,68.89,1997.81,Yes
TEL01541,2023-04-07,Female,1,Yes,Yes,Maharashtra,15,Month-to-month,Electronic check,No,No,No internet service,No internet service,18.92,283.8,No
TEL01542,2019-03-29,Female,0,No,No,Telangana,64,two year ,Electronic check,Yes,Fiber optic,No,No,81.88,5240.32,No
TEL01543,2021-04-17,Female,0,No,Yes,Delhi,39,One year,Electronic check,Yes,Fiber optic,No,Yes,76.56,2985.84,No
TEL01544,2018-12-29,Male,1,No,No,Maharashtra,67,Month-to-month,Credit card,No,No,No internet service,No internet service,19.43,1301.81,No
TEL01545,2022-03-13,Male,0,No,No,Maharashtra,28,One year,Bank transfer,Yes,Fiber optic,Yes,No,86.98,2435.44,Yes
TEL01546,2022-09-09,Male,1,Yes,Yes,Karnataka,22,One year,Mailed check,No,DSL,Yes,No,61.73,1358.06,No
TEL01547,2024-03-02,Female,0,No,No,Delhi,4,Month-to-month,Credit card,No,No,No internet service,No internet service,22.8,91.2,Yes
TEL01548,2020-02-22,Male,0,No,No,Maharashtra,53,One year,Credit card,No,DSL,Yes,No,54.64,2895.92,Yes
TEL01549,2021-07-16,Male,0,No,No,Delhi,36,Two year,Mailed check,No,Fiber optic,No,No,79.44,2859.84,No
TEL01550,2023-01-07,Male,0,No,No,Maharashtra,18,Two year,Mailed check,Yes,DSL,No,No,39.46,710.28,No
TEL01551,2021-11-13,,0,Yes,No,Gujarat,32,Two year,Mailed check,Yes,DSL,No,Yes,53.01,1696.32,No
TEL01552,2023-09-04,Female,0,Yes,No,Telangana,10,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,18.0,180.0,No
TEL01553,2018-09-30,Female,0,Yes,No,Karnataka,70,Two year,Credit card,Yes,Fiber optic,Yes,No,67.59,4731.3,No
TEL01554,2021-12-13,Female,0,No,No,Maharashtra,31,Two year,Credit card,Yes,Fiber optic,Yes,No,78.72,2440.32,No
TEL01555,2022-10-09,Female,0,No,No,Gujarat,21,Month-to-month,Electronic check,Yes,DSL,Yes,No,58.34,1225.14,Yes
TEL01556,2020-12-18,Female,0,No,Yes,Telangana,43,Two year,Credit card,No,No,No internet service,No internet service,34.17,1469.31,No
TEL01557,2019-09-25,Male,0,Yes,Yes,West Bengal,58,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,85.84,4978.72,Yes
TEL01558,2018-11-29,Male,0,No,Yes,Maharashtra,68,Month-to-month,Electronic check,No,DSL,Yes,Yes,63.61,4325.48,No
TEL01559,2020-06-21,Female,0,No,Yes,Tamil Nadu,49,Month-to-month,Mailed check,No,Fiber optic,No,Yes,73.6,3606.4,No
TEL01560,2023-09-04,Male,1,Yes,Yes,Gujarat,10,Month-to-month,Electronic check,Yes,DSL,No,No,33.52,335.2,Yes
TEL01561,2022-01-12,Female,1,No,No,Delhi,30,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,18.0,540.0,Yes
TEL01562,2020-03-23,Male,0,No,No,Karnataka,52,Month-to-month,Electronic check,No,Fiber optic,No,No,73.01,3796.52,Yes
TEL01563,2019-07-27,Female,0,Yes,No,Maharashtra,60,Two year,Credit card,Yes,DSL,No,No,40.46,2427.6,No
TEL01564,2021-09-14,Male,1,Yes,No,Karnataka,34,Month-to-month,Bank transfer,Yes,DSL,,Yes,64.57,2195.38,No
TEL01565,2019-05-28,Male,0,No,No,Delhi,62,Two year,Electronic check,No,DSL,Yes,Yes,64.26,3984.12,No
TEL01566,2023-10-04,Male,1,No,Yes,Telangana,9,Month-to-month,Mailed check,Yes,DSL,No,No,43.48,391.32,No
TEL01567,2022-06-11,Female,0,Yes,No,Maharashtra,25,Month-to-month,Mailed check,No,Fiber optic,Yes,No,88.2,2205.0,Yes
TEL01568,2018-08-31,Female,0,No,No,Telangana,71,Month-to-month,Credit card,Yes,DSL,Yes,Yes,59.94,4255.74,No
TEL01569,2023-05-07,Female,1,Yes,Yes,Maharashtra,14,Month-to-month,Electronic check,Yes,Fiber optic,No,No,82.52,1155.28,Yes
TEL01570,2020-05-22,Male,0,No,Yes,Karnataka,50,Two year,Electronic check,Yes,No,No internet service,No internet service,18.63,931.5,No
TEL01571,2023-04-07,Male,0,Yes,No,Delhi,15,One year,Bank transfer,No,Fiber optic,Yes,No,80.99,1214.85,No
TEL01572,2023-10-04,Female,1,No,Yes,Maharashtra,9,One year,Bank transfer,Yes,Fiber optic,No,No,68.25,614.25,Yes
TEL01573,2023-08-05,Female,0,No,Yes,Karnataka,11,Two year,Bank transfer,Yes,Fiber optic,No,No,70.11,771.21,No
TEL01574,2019-01-28,Female,1,No,No,West Bengal,66,One year,Electronic check,Yes,Fiber optic,Yes,Yes,88.77,5858.82,No
TEL01575,2018-08-31,Female,0,No,No,West Bengal,71,Month-to-month,Electronic check,Yes,DSL,No,Yes,64.61,4587.31,No
TEL01576,2023-12-03,Female,0,No,Yes,Gujarat,7,Two year,Credit card,No,Fiber optic,No,No,70.98,496.86,No
TEL01577,2020-04-22,Male,0,Yes,No,Karnataka,51,One year,Credit card,Yes,No,No internet service,No internet service,22.3,1137.3,No
TEL01578,2024-01-02,Female,0,Yes,No,Tamil Nadu,6,Month-to-month,Electronic check,No,Fiber optic,Yes,No,68.3,409.8,Yes
TEL01579,2019-08-26,Male,0,Yes,No,Gujarat,59,Two year,Mailed check,Yes,DSL,Yes,No,48.42,2856.78,No
TEL01580,2022-07-11,Female,0,Yes,No,Maharashtra,24,Month-to-month,Mailed check,No,DSL,,No,53.82,1291.68,Yes
TEL01581,2024-04-01,Male,0,Yes,Yes,Delhi,3,Two year,Electronic check,Yes,Fiber optic,No,Yes,65.49,196.47,No
TEL01582,2018-11-29,Female,0,No,No,Tamil Nadu,68,Two year,Electronic check,Yes,Fiber optic,No,No,66.73,4537.64,Yes
TEL01583,2018-12-29,Female,0,No,No,Tamil Nadu,67,Two year,Electronic check,No,Fiber optic,Yes,No,66.51,4456.17,No
TEL01584,2024-05-01,Female,1,No,No,Karnataka,2,Month-to-month,Credit card,No,Fiber optic,No,No,71.55,143.1,No
TEL01585,2022-03-13,Male,0,No,No,Karnataka,28,One year,Mailed check,No,Fiber optic,Yes,Yes,86.85,2431.8,No
TEL01586,2018-12-29,Female,1,No,Yes,West Bengal,67,Month-to-month,Electronic check,No,Fiber optic,No,No,72.63,4866.21,No
TEL01587,2022-06-11,Female,0,No,Yes,Maharashtra,25,Two year,Electronic check,Yes,Fiber optic,No,No,67.91,1697.75,No
TEL01588,2020-11-18,Female,0,Yes,Yes,Gujarat,44,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,67.33,2962.52,No
TEL01589,2019-04-28,Female,0,,Yes,Tamil Nadu,63,Two year,Credit card,No,No,,No internet service,18.0,1134.0,No
TEL01590,2024-03-02,,0,No,No,West Bengal,4,Two year,Electronic check,Yes,DSL,Yes,Yes,55.18,220.72,No
TEL01591,2021-08-15,Male,1,Yes,No,Tamil Nadu,35,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,86.65,3032.75,Yes
TEL01592,2021-02-16,Male,0,No,No,Delhi,41,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,18.0,738.0,Yes
TEL01593,2018-12-29,Male,0,No,Yes,West Bengal,67,One year,Electronic check,Yes,Fiber optic,No,Yes,74.54,4994.18,No
TEL01594,2021-10-14,Female,0,No,No,Tamil Nadu,33,Two year,Bank transfer,Yes,No,No internet service,No internet service,18.0,594.0,No
TEL01595,2019-06-27,Male,0,No,No,Tamil Nadu,61,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,46.44,2832.84,No
TEL01596,2021-02-16,Male,1,No,No,Gujarat,41,Two year,Mailed check,No,Fiber optic,Yes,No,83.19,3410.79,No
TEL01597,2021-12-13,Male,1,Yes,No,Karnataka,31,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,25.46,789.26,No
TEL01598,2020-02-22,Male,0,No,No,Tamil Nadu,53,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,63.78,3380.34,Yes
TEL01599,2019-06-27,Male,0,No,No,Gujarat,61,Two year,Credit card,No,DSL,No,No,35.57,2169.77,No
TEL01600,2020-06-21,Male,0,Yes,No,Karnataka,49,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,85.31,4180.19,No
TEL01601,2020-10-19,Female,0,No,No,Karnataka,45,Month-to-month,Credit card,Yes,No,No internet service,No internet service,18.0,810.0,No
TEL01602,2018-08-01,Male,0,No,No,Telangana,72,One year,Bank transfer,Yes,DSL,No,Yes,49.7,3578.4,No
TEL01603,2020-12-18,Male,1,No,No,Gujarat,43,One year,Electronic check,No,No,No internet service,No internet service,18.0,774.0,No
TEL01604,2023-08-05,Female,1,No,Yes,Telangana,11,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,77.51,852.61,Yes
TEL01605,2018-12-29,Female,0,No,Yes,Telangana,67,One year,Bank transfer,Yes,Fiber optic,Yes,No,69.05,4626.35,No
TEL01606,2019-08-26,Female,0,Yes,No,Maharashtra,59,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,70.44,4155.96,No
TEL01607,2022-04-12,Female,1,Yes,No,Gujarat,27,Month-to-month,Bank transfer,No,No,No internet service,No internet service,18.0,486.0,No
TEL01608,2022-01-12,Female,0,Yes,No,West Bengal,30,month-to-month ,Electronic check,No,DSL,Yes,Yes,69.56,2086.8,No
TEL01609,2020-07-21,Male,1,No,Yes,West Bengal,48,Month-to-month,Credit card,No,DSL,No,Yes,69.92,3356.16,Yes
TEL01610,2019-10-25,Male,0,No,No,Tamil Nadu,57,Month-to-month,Mailed check,Yes,Fiber optic,No,No,71.76,4090.32,No
TEL01611,2020-04-22,Female,1,No,No,Maharashtra,51,Month-to-month,Electronic check,Yes,DSL,Yes,No,55.18,2814.18,Yes
TEL01612,2019-02-27,Male,0,Yes,Yes,Delhi,65,Month-to-month,Mailed check,No,DSL,No,No,49.42,3212.3,No
TEL01613,2024-02-01,Female,1,Yes,No,West Bengal,5,Two year,Credit card,No,DSL,Yes,No,50.11,250.55,No
TEL01614,2018-08-01,Male,1,No,No,Telangana,72,Month-to-month,Bank transfer,No,No,No internet service,No internet service,19.38,1395.36,No
TEL01615,2021-08-15,Male,0,Yes,Yes,Maharashtra,35,Month-to-month,Electronic check,No,Fiber optic,No,Yes,72.31,2530.85,Yes
TEL01616,2022-12-08,Female,0,No,No,West Bengal,19,Two year,Electronic check,No,DSL,No,No,51.08,970.52,No
TEL01617,2023-04-07,Male,0,No,No,Telangana,15,One year,Bank transfer,Yes,DSL,Yes,No,40.68,610.2,No
TEL01618,2021-10-14,Female,0,No,Yes,Gujarat,33,Two year,Credit card,Yes,DSL,No,No,38.67,1276.11,No
TEL01619,2022-09-09,Female,0,No,No,Maharashtra,22,Month-to-month,Mailed check,No,Fiber optic,No,Yes,80.47,1770.34,No
TEL01620,2018-11-29,Male,0,No,No,Tamil Nadu,68,One year,Mailed check,No,DSL,Yes,No,39.32,2673.76,No
TEL01621,2021-07-16,Female,1,Yes,No,Gujarat,36,month-to-month ,Electronic check,Yes,No,No internet service,No internet service,32.46,1168.56,No
TEL01622,2018-10-30,Male,0,No,No,Maharashtra,69,Two year,Electronic check,No,Fiber optic,No,No,67.97,4689.93,No
TEL01623,2020-06-21,Male,0,No,Yes,Karnataka,49,Month-to-month,Credit card,No,DSL,No,No,46.5,2278.5,No
TEL01624,2022-04-12,,0,Yes,No,Gujarat,27,Two year,Electronic check,Yes,No,No internet service,No internet service,30.24,816.48,No
TEL01625,2022-02-11,Female,0,No,No,Tamil Nadu,29,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,74.71,2166.59,Yes
TEL01626,2018-11-29,Male,0,Yes,No,Gujarat,68,Two year,Bank transfer,No,DSL,No,No,46.08,3133.44,No
TEL01627,2020-07-21,Female,0,No,Yes,Gujarat,48,One year,Bank transfer,No,Fiber optic,No,Yes,70.56,3386.88,Yes
TEL01628,2022-02-11,Male,0,Yes,Yes,Tamil Nadu,29,Two year,Bank transfer,No,Fiber optic,No,No,74.02,2146.58,No
TEL01629,2020-01-23,Male,0,No,No,Delhi,54,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,75.38,4070.52,No
TEL01630,2022-04-12,Male,0,Yes,Yes,Telangana,27,Two year,Electronic check,Yes,Fiber optic,No,No,63.32,1709.64,No
TEL01631,2023-04-07,Female,0,No,No,Delhi,15,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,80.11,1201.65,No
TEL01632,2019-12-24,Female,1,Yes,No,Telangana,55,Month-to-month,Bank transfer,No,No,No internet service,No internet service,27.53,1514.15,No
TEL01633,2024-01-02,Male,0,No,No,Maharashtra,6,One year,Electronic check,Yes,Fiber optic,Yes,Yes,83.68,502.08,Yes
TEL01634,2021-09-14,Female,1,Yes,No,Telangana,34,Month-to-month,Credit card,Yes,No,No internet service,No internet service,18.0,612.0,No
TEL01635,2022-01-12,Female,0,No,No,Gujarat,30,One year,Bank transfer,No,Fiber optic,No,No,77.23,2316.9,No
TEL01636,2021-11-13,Male,0,No,Yes,Gujarat,32,One year,Credit card,No,DSL,Yes,Yes,65.56,2097.92,No
TEL01637,2023-04-07,Male,0,Yes,Yes,Tamil Nadu,15,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,71.33,1069.95,No
TEL01638,2022-03-13,Female,0,No,No,Gujarat,28,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,18.0,504.0,Yes
TEL01639,2023-10-04,Male,0,Yes,Yes,Karnataka,9,Month-to-month,Electronic check,No,DSL,No,Yes,44.67,402.03,No
TEL01640,2021-12-13,Female,0,No,No,Maharashtra,31,One year,Credit card,Yes,DSL,No,No,45.22,1401.82,No
TEL01641,2020-02-22,Male,0,No,No,West Bengal,53,one year ,Electronic check,Yes,DSL,Yes,Yes,65.06,3448.18,Yes
TEL01642,2023-09-04,Male,0,Yes,No,Maharashtra,10,Two year,Credit card,Yes,DSL,No,No,54.25,542.5,No
TEL01643,2023-08-05,Male,0,No,Yes,Karnataka,11,Month-to-month,Credit card,Yes,DSL,Yes,Yes,60.34,663.74,No
TEL01644,2024-03-02,Male,0,Yes,No,Karnataka,4,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,70.15,280.6,Yes
TEL01645,2019-07-27,Male,0,Yes,No,Maharashtra,60,One year,Bank transfer,Yes,Fiber optic,No,Yes,80.92,4855.2,No
TEL01646,2019-12-24,Male,0,,No,Karnataka,55,Two year,Mailed check,No,Fiber optic,No,Yes,75.02,4126.1,No
TEL01647,2024-04-01,Male,0,Yes,Yes,Delhi,3,One year,Credit card,Yes,No,No internet service,No internet service,18.0,54.0,Yes
TEL01648,2021-02-16,Female,0,Yes,No,Maharashtra,41,Month-to-month,Bank transfer,No,DSL,,No,31.34,1284.94,No
TEL01649,2021-09-14,Male,0,Yes,No,West Bengal,34,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,27.76,943.84,No
TEL01650,2020-06-21,Male,0,No,Yes,Maharashtra,49,One year,Bank transfer,No,Fiber optic,No,No,57.58,2821.42,Yes
TEL01651,2022-04-12,Male,0,No,No,Karnataka,27,Two year,Electronic check,No,DSL,Yes,Yes,64.68,1746.36,No
TEL01652,2019-09-25,Female,0,Yes,Yes,Karnataka,58,Month-to-month,Electronic check,Yes,DSL,Yes,No,67.4,3909.2,No
TEL01653,2021-06-16,Male,0,No,Yes,Tamil Nadu,37,One year,Mailed check,No,DSL,No,No,45.34,1677.58,No
TEL01654,2023-03-08,Female,0,No,Yes,Maharashtra,16,Two year,Credit card,Yes,Fiber optic,Yes,No,68.6,1097.6,Yes
TEL01655,2021-07-16,Male,0,No,No,Tamil Nadu,36,Two year,Bank transfer,Yes,Fiber optic,Yes,No,70.17,2526.12,No
TEL01656,2023-02-06,Female,0,Yes,No,Maharashtra,17,Month-to-month,Mailed check,Yes,DSL,No,Yes,44.86,762.62,No
TEL01657,2021-07-16,Male,1,No,Yes,Telangana,36,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,83.01,2988.36,Yes
TEL01658,2022-11-08,Male,1,No,No,Delhi,20,Month-to-month,Mailed check,Yes,DSL,No,Yes,57.77,1155.4,Yes
TEL01659,2021-12-13,Female,0,Yes,No,Delhi,31,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,18.0,558.0,No
TEL01660,2022-09-09,Female,0,Yes,Yes,Gujarat,22,One year,Electronic check,Yes,Fiber optic,No,No,67.52,1485.44,No
TEL01661,2021-05-17,Male,0,No,No,Maharashtra,38,Month-to-month,Bank transfer,Yes,DSL,No,Yes,45.08,1713.04,No
TEL01662,2019-12-24,Male,0,Yes,Yes,Tamil Nadu,55,Two year,Electronic check,Yes,DSL,Yes,Yes,63.89,3513.95,No
TEL01663,2020-05-22,Male,0,Yes,No,Telangana,50,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,82.6,4130.0,No
TEL01664,2022-04-12,Female,0,No,No,Delhi,27,Two year,Electronic check,Yes,DSL,No,Yes,43.55,1175.85,No
TEL01665,2021-07-16,Male,0,Yes,Yes,West Bengal,36,Month-to-month,Bank transfer,No,Fiber optic,No,No,67.71,2437.56,No
TEL01666,2022-08-10,,0,No,Yes,West Bengal,23,One year,Electronic check,Yes,Fiber optic,Yes,No,76.35,1756.05,No
TEL01667,2022-09-09,Female,1,Yes,No,Maharashtra,22,Month-to-month,Electronic check,Yes,DSL,No,No,31.3,688.6,No
TEL01668,2020-09-19,Female,0,No,No,West Bengal,46,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,65.93,3032.78,Yes
TEL01669,2019-10-25,Female,0,Yes,No,West Bengal,57,Month-to-month,Credit card,No,Fiber optic,No,No,71.14,4054.98,No
TEL01670,2023-06-06,Male,0,No,Yes,Maharashtra,13,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,64.3,835.9,Yes
TEL01671,2023-01-07,Male,0,No,No,Telangana,18,Month-to-month,Electronic check,No,Fiber optic,No,No,71.7,1290.6,Yes
TEL01672,2023-12-03,Male,0,No,Yes,Karnataka,7,Two year,Mailed check,Yes,Fiber optic,No,No,70.43,493.01,No
TEL01673,2018-08-01,Male,0,No,Yes,Karnataka,72,Two year,Mailed check,Yes,Fiber optic,No,No,65.8,4737.6,No
TEL01674,2020-05-22,Female,0,No,No,Tamil Nadu,50,Two year,Credit card,No,Fiber optic,No,No,78.03,3901.5,No
TEL01675,2023-08-05,Male,0,Yes,Yes,Maharashtra,11,Month-to-month,Electronic check,Yes,Fiber optic,No,No,62.86,691.46,No
TEL01676,2019-12-24,Male,0,No,Yes,Gujarat,55,two year ,Bank transfer,Yes,DSL,No,No,48.33,2658.15,No
TEL01677,2022-09-09,Female,0,Yes,No,West Bengal,22,Two year,Electronic check,No,Fiber optic,No,No,68.11,1498.42,No
TEL01678,2022-10-09,Female,0,No,No,Karnataka,21,Two year,Credit card,Yes,DSL,No,Yes,58.5,1228.5,No
TEL01679,2021-08-15,Female,1,No,No,West Bengal,35,One year,Electronic check,Yes,Fiber optic,No,No,64.04,2241.4,No
TEL01680,2020-09-19,Male,0,Yes,No,West Bengal,46,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,84.68,3895.28,Yes
TEL01681,2020-07-21,Male,0,No,No,Delhi,48,Month-to-month,Mailed check,No,No,No internet service,No internet service,24.81,1190.88,No
TEL01682,2024-05-01,Female,0,No,Yes,Delhi,2,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,28.8,57.6,No
TEL01683,2020-01-23,Female,0,Yes,No,Telangana,54,Month-to-month,Electronic check,No,Fiber optic,No,No,82.46,4452.84,No
TEL01684,2022-02-11,Female,0,No,No,Maharashtra,29,Month-to-month,Credit card,No,No,No internet service,No internet service,18.0,522.0,No
TEL01685,2019-01-28,Female,0,No,No,Karnataka,66,Two year,Credit card,Yes,No,No internet service,No internet service,19.49,1286.34,No
TEL01686,2021-01-17,Female,0,Yes,Yes,Tamil Nadu,42,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,71.75,3013.5,No
TEL01687,2018-11-29,Male,0,Yes,No,Karnataka,68,One year,Electronic check,Yes,Fiber optic,No,No,77.57,5274.76,Yes
TEL01688,2023-01-07,Female,0,No,No,Tamil Nadu,18,Month-to-month,Electronic check,Yes,DSL,No,No,55.56,1000.08,Yes
TEL01689,2020-07-21,Male,1,Yes,Yes,Maharashtra,48,Two year,Credit card,Yes,Fiber optic,No,No,67.76,3252.48,No
TEL01690,2022-06-11,Female,1,No,No,West Bengal,25,One year,Mailed check,No,DSL,Yes,Yes,56.92,1423.0,No
TEL01691,2019-05-28,Male,0,No,No,Delhi,62,Month-to-month,Mailed check,No,No,No internet service,No internet service,30.15,1869.3,No
TEL01692,2020-11-18,Male,0,No,No,Karnataka,44,Month-to-month,Credit card,No,DSL,Yes,No,51.63,2271.72,Yes
TEL01693,2020-01-23,Male,0,Yes,Yes,Maharashtra,54,One year,Bank transfer,Yes,DSL,Yes,Yes,54.05,2918.7,No
TEL01694,2020-12-18,Male,0,No,No,Tamil Nadu,43,Month-to-month,Mailed check,Yes,Fiber optic,No,No,57.41,2468.63,Yes
TEL01695,2019-12-24,Male,0,No,No,Delhi,55,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,69.6,3828.0,No
TEL01696,2023-08-05,Female,0,Yes,Yes,Telangana,11,Month-to-month,Electronic check,Yes,Fiber optic,No,No,77.75,855.25,Yes
TEL01697,2023-03-08,Male,0,No,Yes,Telangana,16,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,63.82,1021.12,No
TEL01698,2020-04-22,Male,0,No,No,Maharashtra,51,Two year,Electronic check,Yes,DSL,No,No,47.28,2411.28,No
TEL01699,2023-06-06,Female,1,No,No,Maharashtra,13,Two year,Mailed check,Yes,Fiber optic,No,No,71.74,932.62,No
TEL01700,2024-02-01,Female,0,No,Yes,Delhi,5,One year,Credit card,Yes,Fiber optic,Yes,No,74.96,374.8,Yes
TEL01701,2021-03-18,Female,0,Yes,No,Delhi,40,Month-to-month,Electronic check,No,DSL,No,No,51.19,2047.6,Yes
TEL01702,2018-09-30,Female,0,No,No,Delhi,70,Two year,Mailed check,No,No,No internet service,No internet service,18.0,1260.0,No
TEL01703,2022-09-09,Female,1,No,Yes,Tamil Nadu,22,One year,Bank transfer,Yes,Fiber optic,No,Yes,85.74,1886.28,No
TEL01704,2023-05-07,Female,0,Yes,Yes,Delhi,14,Month-to-month,Credit card,Yes,Fiber optic,No,No,66.69,933.66,Yes
TEL01705,2020-03-23,Female,0,No,No,Gujarat,52,Month-to-month,Credit card,No,Fiber optic,No,Yes,82.88,4309.76,Yes
TEL01706,2023-01-07,Male,0,Yes,No,Tamil Nadu,18,One year,Bank transfer,Yes,DSL,No,No,40.57,730.26,No
TEL01707,2019-11-24,Male,0,No,No,Karnataka,56,One year,Bank transfer,Yes,DSL,No,No,47.07,2635.92,No
TEL01708,2023-05-07,Female,0,No,No,Delhi,14,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,18.0,252.0,No
TEL01709,2023-06-06,Male,0,No,Yes,Karnataka,13,Month-to-month,Mailed check,No,Fiber optic,No,No,83.01,1079.13,Yes
TEL01710,2018-08-01,Female,1,Yes,No,Tamil Nadu,72,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,67.04,4826.88,No
TEL01711,2020-12-18,Male,0,Yes,No,Gujarat,43,One year,Credit card,Yes,DSL,Yes,Yes,50.18,2157.74,No
TEL01712,2022-11-08,Male,0,No,No,Telangana,20,Month-to-month,Electronic check,Yes,Fiber optic,No,No,81.32,1626.4,Yes
TEL01713,2021-11-13,Female,0,No,Yes,West Bengal,32,Two year,Mailed check,No,Fiber optic,No,Yes,81.3,2601.6,No
TEL01714,2020-11-18,Female,0,Yes,No,Telangana,44,Two year,Electronic check,No,Fiber optic,No,No,69.77,3069.88,No
TEL01715,2024-04-01,Male,0,Yes,Yes,Tamil Nadu,3,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,18.07,54.21,No
TEL01716,2018-08-01,Male,0,No,No,Gujarat,72,Two year,Mailed check,Yes,DSL,No,No,35.15,2530.8,No
TEL01717,2021-09-14,Female,0,Yes,No,Telangana,34,One year,Bank transfer,Yes,DSL,Yes,No,47.96,1630.64,No
TEL01718,2018-10-30,Female,0,No,No,Maharashtra,69,One year,Mailed check,No,No,No internet service,No internet service,22.8,1573.2,No
TEL01719,2019-10-25,Male,0,Yes,No,Telangana,57,One year,Mailed check,Yes,DSL,Yes,Yes,64.35,3667.95,No
TEL01720,2024-04-01,Female,0,No,No,Gujarat,3,One year,Mailed check,Yes,DSL,Yes,No,57.26,171.78,Yes
TEL01721,2019-09-25,Female,1,No,No,Gujarat,58,Two year,Mailed check,Yes,Fiber optic,No,Yes,86.25,5002.5,No
TEL01722,2021-05-17,Female,0,No,No,Karnataka,38,Two year,Electronic check,Yes,DSL,Yes,No,53.02,2014.76,No
TEL01723,2019-03-29,Female,0,No,No,Maharashtra,64,Month-to-month,Bank transfer,No,Fiber optic,No,No,64.58,4133.12,Yes
TEL01724,2020-12-18,Female,0,No,Yes,Maharashtra,43,Month-to-month,Bank transfer,Yes,DSL,No,No,42.38,1822.34,Yes
TEL01725,2022-11-08,Female,0,Yes,No,Karnataka,20,Two year,Mailed check,No,No,No internet service,No internet service,31.88,637.6,No
TEL01726,2020-04-22,Female,1,No,No,Maharashtra,51,One year,Bank transfer,Yes,Fiber optic,No,No,70.9,3615.9,No
TEL01727,2022-11-08,Female,0,Yes,Yes,Karnataka,20,One year,Electronic check,Yes,Fiber optic,No,No,80.96,1619.2,No
TEL01728,2022-07-11,Male,0,Yes,Yes,Maharashtra,24,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,62.84,1508.16,Yes
TEL01729,2021-01-17,Male,0,No,Yes,Maharashtra,42,Two year,Mailed check,No,No,No internet service,No internet service,18.0,756.0,No
TEL01730,2022-08-10,Female,0,No,No,Maharashtra,23,Month-to-month,Bank transfer,No,DSL,Yes,No,43.9,1009.7,No
TEL01731,2018-11-29,Male,0,No,No,Karnataka,68,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,57.08,3881.44,No
TEL01732,2024-06-30,Female,0,Yes,No,Delhi,0,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,68.99,,No
TEL01733,2022-03-13,Female,0,No,No,Gujarat,28,Two year,Electronic check,Yes,Fiber optic,No,No,59.82,1674.96,No
TEL01734,2024-05-01,Female,1,No,No,West Bengal,2,One year,Credit card,Yes,DSL,Yes,Yes,54.47,108.94,No
TEL01735,2020-03-23,Male,0,Yes,No,Tamil Nadu,52,One year,Credit card,Yes,Fiber optic,Yes,No,57.37,2983.24,No
TEL01736,2021-03-18,Male,0,Yes,No,Tamil Nadu,40,Month-to-month,Mailed check,No,Fiber optic,Yes,No,70.49,2819.6,Yes
TEL01737,2023-09-04,Female,0,No,No,Delhi,10,Month-to-month,Mailed check,No,No,No internet service,No internet service,23.35,233.5,Yes
