customer_id,signup_date,first_order_date,last_order_date,age,gender,city,plan,device,payment_method,num_orders,total_spend,support_tickets,email_opt_in,is_churned
CUST01957,2022-10-05,2023-10-18,2024-03-23,29.0,M,Delhi,Standard,Desktop,Card,3,98.74,2,1,0
CUST01958,2022-10-09,2023-02-11,2024-05-05,64.0,M,Pune,Basic,Desktop,UPI,10,236.04,1,1,0
CUST01959,2023-03-15,2023-04-08,2023-04-08,20.0,M,Mumbai,Basic,Mobile,Card,1,13.7,1,0,0
CUST01960,2021-08-16,2022-01-31,2023-03-10,,M,Delhi,Standard,Desktop,Card,4,261.42,0,1,0
CUST01961,2023-10-19,,,28.0,F,Delhi,Basic,Mobile,NetBanking,0,0.0,0,0,1
CUST01962,2024-04-17,,,29.0,M,Mumbai,Basic,Mobile,Card,0,0.0,2,1,1
CUST01963,2021-06-23,2023-01-01,2023-01-01,41.0,F,Kolkata,Standard,Mobile,Card,1,25.74,0,0,0
CUST01964,2023-09-23,2023-09-28,2024-06-06,31.0,F,Chennai,Basic,Mobile,UPI,8,315.52,0,1,0
CUST01965,2023-09-21,,,36.0,M,Chennai,Basic,Mobile,Wallet,0,0.0,0,1,0
CUST01966,2023-06-21,2023-09-10,2024-02-12,28.0,M,Hyderabad,Standard,Desktop,Wallet,3,48.1,1,1,1
CUST01967,2022-03-27,2022-04-14,2024-04-21,32.0,F,Bengaluru,Premium,Tablet,Card,5,303.02,0,0,0
CUST01968,2022-07-25,2023-10-07,2024-04-25,37.0,M,Chennai,Basic,Tablet,UPI,3,129.22,0,1,0
CUST01969,2023-10-18,,,36.0,M,Pune,Basic,Mobile,UPI,0,0.0,0,1,0
CUST01970,2021-07-05,2021-07-10,2024-01-15,62.0,,Hyderabad,Standard,Desktop,UPI,14,569.58,0,1,0
CUST01971,2023-10-05,2023-10-14,2024-06-15,38.0,M,Bengaluru,Standard,Tablet,UPI,10,231.01,1,1,0
CUST01972,2024-01-25,,,,F,Delhi,Standard,Mobile,Card,0,0.0,1,0,1
CUST01973,2023-04-10,,,18.0,M,Mumbai,Standard,Mobile,Wallet,0,0.0,2,0,1
CUST01974,2022-02-20,2022-03-04,2024-01-30,41.0,M,,Premium,Mobile,UPI,5,120.47,0,1,0
CUST01975,2022-11-11,2023-02-14,2023-08-30,18.0,F,Chennai,Basic,Mobile,UPI,2,41.62,0,1,0
CUST01976,2021-03-02,2023-03-04,2023-04-28,45.0,F,Bengaluru,Standard,Desktop,UPI,2,45.35,0,1,1
CUST01977,2024-02-08,2024-03-18,2024-05-29,40.0,M,Chennai,Basic,Mobile,UPI,6,233.69,0,0,0
CUST01978,2022-02-21,2022-10-30,2022-10-30,48.0,M,Hyderabad,Standard,Mobile,Wallet,1,26.45,1,0,1
CUST01979,2021-03-11,,,30.0,M,Bengaluru,Standard,Desktop,Card,0,0.0,0,0,1
CUST01980,2023-08-25,2023-10-27,2024-04-12,38.0,F,Chennai,Standard,Desktop,Card,2,68.31,0,1,0
CUST01981,2023-03-11,2023-04-28,2024-06-14,46.0,M,Delhi,Basic,Mobile,UPI,9,309.42,0,0,0
CUST01982,2023-01-28,2023-12-25,2023-12-25,27.0,F,Visakhapatnam,Standard,Desktop,Card,1,64.26,0,0,1
CUST01983,2021-03-07,2021-05-26,2021-05-26,45.0,M,Delhi,Basic,Mobile,Card,1,27.92,1,1,0
CUST01984,2023-07-03,2023-09-21,2023-12-10,45.0,F,Pune,Basic,Mobile,Card,2,76.3,0,1,0
CUST01985,2023-02-14,2023-06-18,2023-10-18,36.0,M,Delhi,Standard,Mobile,Wallet,2,28.03,0,1,0
CUST01986,2023-08-24,2024-04-04,2024-05-08,57.0,M,Bengaluru,Basic,Desktop,NetBanking,2,63.95,2,0,1
CUST01987,2023-10-04,2024-06-04,2024-06-04,44.0,F,Hyderabad,Basic,Mobile,UPI,1,51.43,0,0,0
CUST01988,2021-09-15,,,18.0,,Delhi,Basic,Mobile,Wallet,0,0.0,3,1,0
CUST01989,2021-09-14,2022-04-03,2023-12-14,50.0,F,Bengaluru,Standard,Desktop,Wallet,3,96.27,1,0,1
CUST01990,2024-01-29,2024-03-26,2024-06-27,30.0,M,Bengaluru,Basic,Tablet,Wallet,3,51.84,2,1,0
CUST01991,2022-10-08,2023-06-21,2024-04-03,48.0,F,Kolkata,Standard,Mobile,Card,3,272.14,2,1,0
CUST01992,2022-06-17,2022-09-20,2024-03-04,42.0,F,Hyderabad,Premium,Mobile,Card,6,162.17,1,1,0
CUST01993,2021-12-16,2022-06-17,2024-02-18,18.0,M,Mumbai,Basic,Mobile,UPI,6,144.75,0,1,0
CUST01994,2023-02-17,,,45.0,M,Delhi,Basic,Mobile,NetBanking,0,0.0,0,1,1
CUST01995,2023-07-06,2023-07-20,2024-02-17,35.0,F,Visakhapatnam,Premium,Mobile,Wallet,3,98.26,0,1,0
CUST01996,2021-01-03,2023-09-23,2023-09-23,32.0,F,Mumbai,Standard,Desktop,Card,1,18.8,0,0,0
CUST01997,2022-11-04,2023-02-10,2024-05-25,33.0,F,Chennai,Basic,Mobile,NetBanking,4,89.06,1,0,0
CUST01998,2024-04-22,2024-05-26,2024-06-28,47.0,M,Delhi,Basic,Mobile,Card,4,98.62,1,0,0
CUST01999,2021-12-08,,,27.0,F,Bengaluru,Standard,Desktop,UPI,0,0.0,0,1,1
CUST02000,2021-12-08,2022-02-14,2024-04-21,51.0,F,Bengaluru,Standard,Mobile,Wallet,12,276.39,0,1,0
CUST02001,2023-12-04,2023-12-16,2024-02-26,20.0,F,Visakhapatnam,Basic,Mobile,UPI,2,78.04,1,1,0
CUST02002,2021-03-17,2021-08-21,2024-01-06,42.0,M,Hyderabad,Standard,Mobile,UPI,6,160.1,0,1,1
CUST02003,2022-04-29,2022-08-25,2024-01-03,47.0,M,Delhi,Basic,Mobile,Card,7,171.63,0,1,0
CUST02004,2022-07-12,2022-07-29,2022-07-29,47.0,F,Hyderabad,Basic,Desktop,NetBanking,1,13.93,1,0,0
CUST02005,2023-08-29,2023-09-15,2023-09-25,40.0,F,Mumbai,Basic,Mobile,Card,3,108.36,0,1,0
CUST02006,2021-06-06,2021-11-10,2024-05-01,36.0,M,Patna,Standard,Mobile,UPI,6,278.15,0,0,0
CUST02007,2022-06-12,2024-03-28,2024-03-28,31.0,M,Bengaluru,Premium,Mobile,Card,1,14.73,1,1,0
CUST02008,2021-07-05,2021-11-17,2022-08-04,23.0,F,Surat,Basic,Desktop,Card,2,51.24,1,1,0
CUST02009,2023-08-16,2023-09-16,2024-06-16,,M,Kolkata,Standard,Mobile,Card,8,179.71,0,0,0
CUST02010,2023-02-08,2023-06-23,2024-03-21,26.0,F,Delhi,Basic,Desktop,Card,5,203.64,2,1,0
CUST02011,2022-08-28,2023-12-06,2023-12-06,24.0,F,Coimbatore,Basic,Desktop,Card,1,7.76,0,0,0
CUST02012,2022-04-23,2023-06-13,2023-10-23,60.0,F,Lucknow,Basic,Mobile,Card,2,91.86,1,1,0
CUST02013,2021-07-06,2022-07-23,2022-07-23,18.0,M,Kolkata,Standard,Mobile,NetBanking,1,9.57,0,1,0
CUST02014,2024-01-26,2024-02-13,2024-05-17,52.0,M,Bengaluru,Premium,Mobile,Card,2,38.98,1,1,0
CUST02015,2023-02-27,2023-04-27,2024-04-06,23.0,Other,Chennai,Basic,Tablet,UPI,8,234.5,0,1,0
CUST02016,2022-01-24,,,26.0,F,Mumbai,Basic,Mobile,UPI,0,0.0,0,0,1
CUST02017,2022-05-19,2023-03-11,2023-12-27,26.0,M,Patna,Basic,Mobile,Wallet,2,36.83,1,1,0
CUST02018,2023-06-03,2023-08-30,2024-02-16,25.0,F,Delhi,Standard,Mobile,Card,3,166.26,2,0,0
CUST02019,2023-05-25,2023-11-04,2024-06-08,49.0,M,Pune,Basic,Mobile,Card,2,44.93,0,1,0
CUST02020,2022-07-15,2024-01-22,2024-04-03,45.0,F,Kolkata,Premium,Mobile,Card,2,58.08,1,1,0
CUST02021,2022-01-04,2022-01-19,2024-02-25,35.0,,Coimbatore,Standard,Mobile,Card,3,144.53,0,1,0
CUST02022,2023-03-14,2023-07-14,2024-01-08,70.0,M,Kolkata,Standard,Desktop,UPI,6,261.2,1,1,0
CUST02023,2023-03-12,2023-08-01,2023-08-01,38.0,M,Kolkata,Basic,Mobile,UPI,1,10.51,0,0,0
CUST02024,2022-12-31,2023-05-29,2023-05-29,39.0,F,Chennai,Basic,Desktop,Wallet,1,43.76,2,1,0
CUST02025,2021-03-30,,,30.0,M,Hyderabad,Standard,Mobile,Wallet,0,0.0,0,1,0
CUST02026,2022-07-29,2022-07-29,2024-01-14,28.0,Other,Mumbai,Standard,Mobile,Wallet,8,294.28,1,1,0
CUST02027,2023-01-17,2023-02-01,2024-05-18,32.0,F,Visakhapatnam,Standard,Desktop,Card,3,212.3,0,1,0
CUST02028,2024-03-01,2024-04-12,2024-06-21,48.0,F,Bengaluru,Standard,Desktop,UPI,4,256.85,0,1,0
CUST02029,2022-10-02,2023-02-25,2024-03-31,45.0,F,Pune,Premium,Desktop,Card,3,48.26,1,1,0
CUST02030,2022-02-21,2022-06-14,2024-05-29,53.0,M,Bengaluru,Basic,Mobile,Wallet,7,296.8,0,1,0
CUST02031,2022-11-07,2023-04-30,2023-08-23,29.0,Other,Bengaluru,Standard,Desktop,UPI,3,65.46,2,0,0
CUST02032,2021-08-04,2021-10-20,2022-07-12,,M,Bengaluru,Basic,Desktop,UPI,2,107.85,1,1,0
CUST02033,2021-04-21,2021-10-11,2024-01-03,42.0,F,Lucknow,Standard,Tablet,UPI,9,405.9,0,1,0
CUST02034,2023-04-05,2023-11-09,2023-12-25,43.0,M,Delhi,Standard,Desktop,UPI,2,58.58,0,1,0
CUST02035,2024-04-14,2024-05-15,2024-06-25,28.0,F,Hyderabad,Basic,Mobile,UPI,6,248.35,1,0,0
CUST02036,2023-10-26,2023-11-25,2024-06-27,26.0,F,Mumbai,Basic,Desktop,NetBanking,8,334.58,1,1,0
CUST02037,2022-12-11,,,,F,Hyderabad,Basic,Mobile,Card,0,0.0,1,1,0
CUST02038,2021-02-18,2021-04-07,2024-05-08,48.0,F,Hyderabad,Basic,Mobile,Wallet,4,201.84,3,0,0
CUST02039,2024-04-16,2024-05-03,2024-05-03,31.0,M,Mumbai,Basic,Desktop,Card,1,5.62,0,1,0
CUST02040,2022-07-01,2023-01-06,2024-05-02,45.0,M,Chennai,Basic,Mobile,Card,3,63.29,2,1,1
CUST02041,2021-12-19,2022-05-28,2022-05-29,52.0,M,Kolkata,Basic,Mobile,Card,2,54.94,0,1,0
CUST02042,2023-12-22,2023-12-27,2024-06-20,34.0,Other,Kolkata,Basic,Mobile,Card,10,425.18,0,1,0
CUST02043,2023-06-27,2023-11-17,2023-11-17,21.0,M,Pune,Basic,Mobile,UPI,1,10.88,1,1,1
CUST02044,2023-07-01,2023-10-07,2024-06-01,22.0,M,Mumbai,Standard,Desktop,Card,5,85.43,0,0,0
CUST02045,2021-12-04,2022-11-09,2024-02-25,30.0,M,Chennai,Basic,Desktop,Wallet,3,34.78,0,0,0
CUST02046,2024-04-21,2024-05-13,2024-05-13,33.0,F,Chennai,Standard,Desktop,UPI,1,55.27,1,0,0
CUST02047,2022-07-05,2022-07-22,2024-06-04,38.0,F,Pune,Premium,Desktop,Card,6,331.27,1,1,0
CUST02048,2022-10-09,2023-05-28,2024-04-10,38.0,F,Chennai,Premium,Mobile,UPI,4,198.36,0,0,0
CUST02049,2023-07-03,2023-12-04,2024-03-06,35.0,M,Chennai,Standard,Desktop,NetBanking,2,161.72,1,0,0
CUST02050,2023-03-14,2023-04-12,2023-11-14,,F,Pune,Basic,Mobile,Card,4,124.37,2,1,0
CUST02051,2021-07-29,2021-08-12,2024-05-08,29.0,M,Kolkata,Standard,Desktop,Card,5,301.77,0,0,0
CUST02052,2022-01-03,2022-06-25,2024-02-26,53.0,F,Hyderabad,Basic,Desktop,Wallet,5,132.57,0,0,0
CUST02053,2022-03-16,2022-09-29,2024-02-11,49.0,F,Mumbai,Basic,Tablet,Card,5,161.96,1,1,0
CUST02054,2024-02-27,2024-03-03,2024-05-30,48.0,M,Kolkata,Basic,Desktop,NetBanking,7,273.43,1,1,0
CUST02055,2023-05-19,2023-06-17,2023-06-17,30.0,F,Chennai,Premium,Mobile,NetBanking,1,55.19,1,1,0
CUST02056,2022-03-22,2023-01-03,2024-01-10,,M,Chennai,Basic,Desktop,Card,4,85.3,1,1,0
CUST02057,2023-06-13,2023-07-15,2023-07-15,47.0,M,Delhi,Basic,Mobile,UPI,1,17.02,0,1,0
CUST02058,2023-06-18,2023-09-21,2024-03-31,36.0,M,Mumbai,Basic,Mobile,NetBanking,4,83.33,0,0,0
CUST02059,2022-04-25,2024-06-05,2024-06-05,30.0,M,,Basic,Mobile,Card,1,23.88,2,1,0
CUST02060,2022-05-06,,,29.0,M,Mumbai,Basic,Mobile,Card,0,0.0,1,1,0
CUST02061,2023-12-24,2024-01-12,2024-06-22,30.0,M,Bengaluru,Basic,Desktop,Card,4,192.37,1,1,0
CUST02062,2022-11-15,2023-02-16,2024-02-16,24.0,,Hyderabad,Standard,Mobile,UPI,3,115.41,0,0,0
CUST02063,2021-07-01,2023-01-04,2024-05-25,72.0,F,Mumbai,Premium,Mobile,UPI,3,89.41,1,1,0
CUST02064,2023-05-26,2023-07-11,2024-03-09,18.0,F,Hyderabad,Standard,Mobile,Wallet,4,240.13,2,0,1
CUST02065,2022-12-18,2023-06-11,2024-04-09,26.0,M,Mumbai,Standard,Mobile,Card,4,174.77,0,1,0
CUST02066,2022-09-11,2022-10-06,2024-06-27,45.0,F,Delhi,Standard,Mobile,UPI,12,448.89,0,1,0
CUST02067,2023-06-01,2023-07-22,2024-05-28,30.0,Other,Lucknow,Basic,Desktop,UPI,4,212.99,0,1,0
CUST02068,2024-01-09,2024-01-18,2024-05-30,34.0,M,Hyderabad,Standard,Desktop,Card,5,169.53,1,1,0
CUST02069,2022-02-06,2023-10-16,2024-01-31,43.0,F,Coimbatore,Basic,Mobile,Wallet,2,52.69,0,1,0
CUST02070,2022-05-25,2022-07-05,2023-12-15,,Other,Hyderabad,Standard,Mobile,Card,2,50.25,0,1,1
CUST02071,2021-08-19,2021-09-01,2024-03-09,35.0,F,Kolkata,Basic,Mobile,Card,4,105.64,1,1,0
CUST02072,2023-02-26,2023-04-01,2024-06-10,49.0,M,Mumbai,Basic,Tablet,Card,2,68.63,1,0,0
CUST02073,2022-05-05,2022-05-13,2024-02-14,18.0,M,Delhi,Basic,Mobile,Wallet,8,362.44,0,1,0
CUST02074,2022-02-21,2023-07-06,2023-07-06,31.0,M,Delhi,Basic,Mobile,UPI,1,6.66,1,1,0
CUST02075,2023-04-27,2023-12-02,2023-12-02,44.0,F,Mumbai,Standard,Mobile,Wallet,1,10.76,1,1,0
CUST02076,2022-05-12,2022-12-31,2024-05-27,62.0,F,Kochi,Standard,Mobile,UPI,4,79.12,0,1,0
CUST02077,2022-07-19,2024-05-05,2024-05-05,26.0,M,Hyderabad,Premium,Mobile,NetBanking,1,4.85,1,1,0
CUST02078,2022-06-20,2023-12-15,2023-12-15,24.0,M,Hyderabad,Standard,Desktop,UPI,1,7.83,0,0,0
CUST02079,2021-11-11,2024-01-17,2024-01-17,42.0,M,Hyderabad,Standard,Mobile,NetBanking,1,30.21,0,1,0
CUST02080,2021-06-02,2024-05-20,2024-05-20,39.0,F,Delhi,Standard,Desktop,Wallet,1,40.36,1,1,0
CUST02081,2023-10-03,2023-10-14,2024-06-04,29.0,M,Patna,Standard,Mobile,UPI,4,78.48,0,0,0
CUST02082,2021-04-22,2022-09-14,2022-11-14,23.0,M,Chennai,Standard,Mobile,Card,3,80.5,0,0,0
CUST02083,2022-01-31,2023-05-19,2023-05-20,32.0,F,Mumbai,Basic,Mobile,NetBanking,2,24.12,2,0,1
CUST02084,2023-03-23,,,44.0,M,Bengaluru,Premium,Mobile,UPI,0,0.0,0,0,1
CUST02085,2021-06-09,,,34.0,F,Mumbai,Standard,Mobile,UPI,0,0.0,0,0,1
CUST02086,2023-03-09,2024-04-29,2024-04-29,52.0,M,Chennai,Basic,Mobile,UPI,1,52.05,0,1,0
CUST02087,2023-06-11,2023-06-13,2024-04-25,36.0,F,Hyderabad,Basic,Desktop,Card,7,145.64,0,0,0
CUST02088,2023-03-18,,,45.0,F,Indore,Standard,Desktop,Card,0,0.0,2,1,1
CUST02089,2022-01-06,2024-05-10,2024-05-10,41.0,M,Kochi,Standard,Desktop,Card,1,17.56,0,0,0
CUST02090,2021-01-25,2021-03-21,2023-05-26,33.0,M,Mumbai,Basic,Mobile,UPI,2,65.03,1,1,0
CUST02091,2023-12-16,2024-01-13,2024-05-29,48.0,F,Mumbai,Basic,Mobile,Wallet,5,93.73,0,0,0
CUST02092,2022-02-02,2022-02-19,2023-11-27,23.0,F,Indore,Standard,Mobile,UPI,6,142.67,0,0,0
CUST02093,2023-09-06,2023-12-28,2023-12-28,31.0,M,Hyderabad,Standard,Mobile,UPI,1,16.02,3,0,0
CUST02094,2021-08-29,2022-08-25,2024-03-05,33.0,F,Bengaluru,Basic,Mobile,Card,3,102.25,0,1,0
CUST02095,2021-07-17,2021-08-04,2024-04-25,43.0,M,Hyderabad,Standard,Mobile,UPI,4,99.87,0,1,0
CUST02096,2023-08-05,2023-12-11,2024-03-31,46.0,F,Bengaluru,Standard,Desktop,Card,2,48.05,1,1,1
CUST02097,2024-02-17,2024-05-09,2024-06-17,28.0,F,Chennai,Basic,Mobile,UPI,3,167.67,0,1,0
CUST02098,2023-11-13,,,27.0,M,Kochi,Basic,Mobile,Wallet,0,0.0,0,1,1
CUST02099,2023-07-03,2023-07-19,2024-04-09,39.0,F,,Basic,Desktop,Card,7,240.34,1,1,0
CUST02100,2021-10-27,,,20.0,M,Delhi,Standard,Desktop,UPI,0,0.0,0,0,1
CUST02101,2024-01-16,2024-02-20,2024-02-20,50.0,F,Delhi,Premium,Mobile,Card,1,37.78,1,0,1
CUST02102,2023-03-24,2023-05-10,2024-02-25,35.0,M,Coimbatore,Premium,Mobile,NetBanking,2,92.42,1,1,0
CUST02103,2021-07-29,2021-08-07,2021-08-07,24.0,F,Hyderabad,Standard,Mobile,Card,1,53.16,0,1,0
CUST02104,2021-06-07,2022-12-19,2024-05-07,24.0,F,Hyderabad,Basic,Mobile,Wallet,3,87.91,0,1,0
CUST02105,2023-11-26,2024-01-18,2024-01-18,42.0,F,Mumbai,Basic,Mobile,UPI,1,43.85,1,1,0
CUST02106,2021-12-01,2021-12-22,2023-12-01,41.0,M,Patna,Standard,Mobile,NetBanking,5,135.42,0,0,0
CUST02107,2023-07-21,2023-08-14,2024-06-02,29.0,M,Bengaluru,Basic,Mobile,UPI,3,47.64,0,1,0
CUST02108,2021-06-18,2023-07-29,2023-07-29,37.0,F,Lucknow,Standard,Desktop,UPI,1,85.69,0,0,0
CUST02109,2021-12-08,2022-03-01,2023-05-30,24.0,M,Mumbai,Premium,Mobile,UPI,7,423.07,0,0,1
CUST02110,2021-12-11,2022-08-22,2024-06-12,35.0,Other,Delhi,Basic,Desktop,UPI,2,32.78,2,0,0
CUST02111,2021-12-08,2022-01-19,2023-12-17,56.0,F,Delhi,Basic,Mobile,Card,11,289.2,1,1,0
CUST02112,2023-04-01,2023-08-22,2023-08-22,64.0,,Bengaluru,Standard,Mobile,NetBanking,1,33.09,0,1,0
CUST02113,2024-01-17,2024-04-01,2024-04-01,,M,Visakhapatnam,Basic,Mobile,UPI,1,23.94,0,0,0
CUST02114,2024-01-12,2024-02-08,2024-06-13,43.0,M,Bengaluru,Basic,Mobile,UPI,3,85.99,0,0,0
CUST02115,2023-06-21,2023-10-06,2024-06-23,43.0,M,Kolkata,Standard,Desktop,Card,10,297.99,0,1,0
CUST02116,2021-09-04,,,18.0,Other,Pune,Basic,Mobile,UPI,0,0.0,1,1,0
CUST02117,2024-03-14,2024-04-09,2024-04-09,24.0,M,Delhi,Basic,Mobile,Card,1,14.21,1,0,0
CUST02118,2022-10-22,2023-01-15,2024-06-24,18.0,F,Hyderabad,Premium,Desktop,Card,5,87.68,2,1,0
CUST02119,2022-10-26,2022-12-30,2023-02-26,43.0,F,Kolkata,Basic,Mobile,UPI,2,58.23,1,1,0
CUST02120,2023-05-03,2023-09-03,2023-09-03,61.0,F,Chennai,Basic,Desktop,Card,1,14.28,0,1,0
CUST02121,2023-07-25,2023-08-26,2024-06-20,51.0,Other,Delhi,Standard,Desktop,UPI,4,106.55,1,1,0
CUST02122,2024-03-04,2024-03-28,2024-05-29,39.0,F,Jaipur,Basic,Mobile,Card,5,106.39,0,1,0
CUST02123,2022-12-10,2023-11-04,2023-11-04,37.0,M,Hyderabad,Basic,Mobile,Card,1,65.17,1,0,0
CUST02124,2023-01-12,2023-02-12,2024-06-20,34.0,F,Visakhapatnam,Premium,Mobile,UPI,9,334.53,2,0,0
CUST02125,2023-06-26,2023-11-08,2024-03-05,51.0,F,Chennai,Standard,Desktop,UPI,4,110.67,0,1,0
CUST02126,2021-11-07,2021-11-12,2021-11-12,41.0,F,Bengaluru,Basic,Tablet,UPI,1,57.18,1,1,0
CUST02127,2022-01-10,2022-12-23,2024-05-11,39.0,M,Bengaluru,Standard,Desktop,NetBanking,4,224.7,0,1,0
CUST02128,2023-01-31,2023-01-31,2024-04-29,25.0,F,Surat,Basic,Desktop,Card,12,364.26,0,1,0
CUST02129,2021-03-19,2021-12-15,2023-03-05,45.0,M,Visakhapatnam,Premium,Mobile,UPI,5,82.25,1,1,0
CUST02130,2022-01-25,2023-02-23,2024-06-12,36.0,F,Bengaluru,Standard,Desktop,Wallet,3,45.07,0,1,0
CUST02131,2023-05-24,2023-10-24,2024-02-25,43.0,M,Mumbai,Standard,Desktop,Card,4,78.87,1,1,0
CUST02132,2024-04-01,2024-06-20,2024-06-20,50.0,F,Mumbai,Basic,Mobile,UPI,1,27.6,0,0,0
CUST02133,2022-09-24,2023-07-05,2023-07-05,18.0,M,Delhi,Basic,Desktop,Card,1,13.75,0,1,1
CUST02134,2022-05-02,2022-05-02,2024-03-29,34.0,M,Bengaluru,Basic,Desktop,Card,6,239.09,0,1,0
CUST02135,2022-06-20,2023-12-12,2024-05-29,33.0,F,Bengaluru,Standard,Desktop,Card,2,64.32,0,1,0
CUST02136,2023-04-14,2023-08-21,2023-08-21,32.0,F,Mumbai,Standard,Desktop,Wallet,1,5.57,0,1,0
CUST02137,2022-10-25,2024-02-20,2024-04-03,25.0,M,Hyderabad,Basic,Desktop,Card,3,75.0,1,0,0
CUST02138,2021-01-29,2023-06-11,2023-06-11,29.0,F,Nagpur,Basic,Desktop,Card,1,143.21,1,1,1
CUST02139,2022-10-18,2023-01-11,2023-12-14,25.0,F,Delhi,Basic,Mobile,Card,5,174.21,0,1,0
CUST02140,2022-05-02,2022-08-22,2024-03-31,48.0,,Chennai,Basic,Mobile,Wallet,4,91.51,2,1,0
CUST02141,2023-05-03,2024-06-18,2024-06-18,,M,Mumbai,Premium,Desktop,Card,1,39.19,1,0,0
CUST02142,2023-12-01,2024-02-03,2024-04-21,42.0,F,,Standard,Desktop,UPI,2,79.12,0,1,0
CUST02143,2024-03-16,2024-03-22,2024-04-18,18.0,M,Nagpur,Standard,Tablet,Card,3,102.82,1,1,0
CUST02144,2023-01-13,2023-03-06,2024-04-21,61.0,F,Delhi,Premium,Mobile,Card,4,125.72,1,0,0
CUST02145,2022-03-17,2022-03-19,2023-04-17,33.0,M,Kolkata,Standard,Mobile,Wallet,3,66.83,1,1,0
CUST02146,2022-06-24,2022-08-14,2022-08-14,,,Mumbai,Basic,Mobile,UPI,1,15.46,0,1,1
CUST02147,2021-08-03,2022-02-07,2024-06-14,47.0,M,Bengaluru,Standard,Mobile,UPI,2,161.07,0,0,0
CUST02148,2024-02-13,2024-05-15,2024-06-08,,M,Mumbai,Basic,Desktop,NetBanking,3,44.09,0,1,0
CUST02149,2023-10-28,2023-11-08,2024-05-20,63.0,Other,Bengaluru,Basic,Mobile,Wallet,2,73.57,1,1,0
CUST02150,2023-11-05,2023-11-28,2024-02-25,45.0,F,Delhi,Standard,Mobile,Wallet,2,72.85,0,1,0
CUST02151,2022-02-03,2022-10-25,2022-10-25,35.0,F,Chennai,Basic,Desktop,Card,1,6.39,0,1,0
CUST02152,2022-01-27,2022-02-08,2023-04-16,33.0,F,Delhi,Standard,Desktop,Card,5,134.48,1,0,0
CUST02153,2023-11-08,2023-11-08,2023-11-08,50.0,M,Kolkata,Basic,Mobile,NetBanking,1,32.27,1,0,0
CUST02154,2022-10-25,2023-02-23,2023-10-26,32.0,F,Delhi,Basic,Mobile,UPI,5,114.13,2,1,0
CUST02155,2023-05-07,2023-05-19,2024-04-13,33.0,M,Delhi,Basic,Desktop,UPI,5,174.65,0,0,0
CUST02156,2022-08-19,2023-01-06,2023-08-16,31.0,M,Hyderabad,Basic,Mobile,UPI,3,93.55,1,1,0
CUST02157,2022-06-23,2023-05-12,2024-03-11,29.0,M,Chennai,Basic,Desktop,UPI,2,82.67,2,1,0
CUST02158,2023-02-08,2023-04-15,2024-06-01,30.0,M,Surat,Basic,Desktop,UPI,7,167.58,1,0,0
CUST02159,2023-09-16,2023-12-06,2024-03-27,59.0,M,Kolkata,Basic,Desktop,Card,2,71.46,1,1,0
CUST02160,2022-02-11,2023-12-07,2024-04-28,50.0,M,Hyderabad,Basic,Mobile,Card,2,80.67,0,1,0
CUST02161,2023-09-11,2023-11-15,2024-05-27,41.0,F,Visakhapatnam,Basic,Desktop,Card,7,223.32,2,1,0
CUST02162,2021-10-24,,,31.0,F,Delhi,Standard,Mobile,Wallet,0,0.0,0,0,0
CUST02163,2022-05-05,2023-08-19,2023-12-08,31.0,M,Lucknow,Standard,Desktop,UPI,2,37.56,0,1,0
CUST02164,2024-01-15,,,34.0,,Bengaluru,Standard,Mobile,Wallet,0,0.0,0,1,0
CUST02165,2024-03-06,2024-03-07,2024-06-16,59.0,M,Delhi,Basic,Mobile,UPI,7,212.71,0,1,0
CUST02166,2024-01-29,2024-02-10,2024-03-18,41.0,F,Bengaluru,Standard,Desktop,NetBanking,2,38.06,1,1,0
CUST02167,2022-01-20,2022-06-18,2023-01-17,47.0,M,Hyderabad,Premium,Mobile,Wallet,2,60.65,0,1,0
CUST02168,2023-10-23,2023-10-31,2024-06-28,40.0,F,Bengaluru,Basic,Mobile,Card,10,482.98,1,0,1
CUST02169,2024-02-13,2024-06-25,2024-06-27,27.0,M,Mumbai,Premium,Mobile,UPI,2,16.41,1,1,0
CUST02170,2024-04-04,2024-04-05,2024-06-28,39.0,F,Bengaluru,Standard,Desktop,UPI,6,178.52,0,0,0
CUST02171,2021-01-26,,,25.0,F,Hyderabad,Basic,Mobile,Card,0,0.0,0,1,1
CUST02172,2023-06-25,2023-06-28,2024-05-09,52.0,M,Chennai,Basic,Mobile,Card,7,277.54,2,1,0
CUST02173,2024-04-27,2024-05-23,2024-06-28,29.0,,Kochi,Premium,Mobile,UPI,7,217.56,2,1,0
CUST02174,2023-07-19,2023-07-30,2024-03-04,31.0,F,Kochi,Basic,Mobile,NetBanking,4,82.1,0,1,0
CUST02175,2021-10-11,2022-08-05,2023-09-10,48.0,M,Hyderabad,Basic,Mobile,Card,3,75.29,0,1,0
CUST02176,2023-07-17,2023-08-17,2024-06-19,30.0,F,Hyderabad,Basic,Mobile,Card,5,115.13,1,1,1
CUST02177,2021-05-08,2023-06-20,2023-06-20,35.0,M,Chennai,Basic,Mobile,Wallet,1,56.87,1,1,0
CUST02178,2022-08-08,2022-11-27,2023-11-30,18.0,F,Kolkata,Basic,Desktop,Card,2,46.72,1,1,0
CUST02179,2023-02-01,2023-05-10,2023-05-10,34.0,M,Pune,Basic,Mobile,NetBanking,1,34.83,0,0,0
